station_id,date,temp_min_c,temp_max_c,mean_c,precip_mm
72405,2011-11-03,5,5,9.9,0
72405,2011-11-02,6.1,6.1,10.9,0
72405,2011-11-01,2.2,2.2,8.4,NA
72405,2011-10-31,1.1,1.1,6.5,0
72405,2011-10-30,1.1,1.1,3.2,28
72405,2011-10-29,5,5,7.5,3
72405,2011-10-28,6.7,6.7,13.9,3.8
72405,2011-10-27,11.1,11.1,15.2,0.3
72405,2011-10-26,9.4,9.4,14.6,0
72405,2011-10-25,9.4,9.4,14.2,3.5
72405,2011-10-24,6.1,6.1,12.1,0
72405,2011-10-23,8.3,8.3,12,0
72405,2011-10-22,8.3,8.3,12.4,0
72405,2011-10-21,10.6,10.6,14.4,NA
72405,2011-10-20,16.1,16.1,18.3,12.8
72405,2011-10-19,12.2,12.2,17.8,0
72405,2011-10-18,13.9,13.9,17.5,0
72405,2011-10-17,10,10,16.9,0
72405,2011-10-16,10,10,16.1,0
72405,2011-10-15,13.3,13.3,18.1,6.3
72405,2011-10-14,17.8,17.8,20.4,19
72405,2011-10-13,17.8,17.8,18.3,11.1
72405,2011-10-12,16.7,16.7,19.4,NA
72405,2011-10-11,13.3,13.3,19.5,0
72405,2011-10-10,11.7,11.7,18,0
72405,2011-10-09,11.7,11.7,16.8,0
72405,2011-10-08,10.6,10.6,16.4,0
72405,2011-10-07,10.6,10.6,15.6,0
72405,2011-10-06,11.7,11.7,17.9,0
72405,2011-10-05,10.6,10.6,15.2,NA
72405,2011-10-04,7.8,7.8,10.2,NA
72405,2011-10-03,7.2,7.2,8.9,4
72405,2011-10-02,9.4,9.4,11.2,8
72405,2011-10-01,15,15,19,0.3
72405,2011-09-30,16.7,16.7,21.6,0
72405,2011-09-29,20,20,22.8,12
72405,2011-09-28,20,20,22.8,NA
72405,2011-09-27,21.1,21.1,23.3,0
72405,2011-09-26,20.6,20.6,22.7,2
72405,2011-09-25,18.9,18.9,21.3,0
72405,2011-09-24,20,20,21.5,24
72405,2011-09-23,20,20,22.4,NA
72405,2011-09-22,17.8,17.8,21,0.6
72405,2011-09-21,17.8,17.8,19.1,4
72405,2011-09-20,15.6,15.6,18.5,0
72405,2011-09-19,12.8,12.8,16.6,0
72405,2011-09-18,13.3,13.3,15.3,NA
72405,2011-09-17,9.4,9.4,14.6,0
72405,2011-09-16,11.7,11.7,19.3,0.8
72405,2011-09-15,20,20,24.8,0
72405,2011-09-14,18.3,18.3,23.6,0
72405,2011-09-13,18.3,18.3,23,0
72405,2011-09-12,19.4,19.4,23.5,0.5
72405,2011-09-11,20,20,24,0
72405,2011-09-10,21.1,21.1,23.3,11.8
72405,2011-09-09,20,20,22.6,32
72405,2011-09-08,17.8,17.8,21.1,75
72405,2011-09-07,17.8,17.8,18.2,15
72405,2011-09-06,18.3,18.3,24.3,42
72405,2011-09-05,22.8,22.8,26.6,0.8
72405,2011-09-04,21.1,21.1,24.4,NA
72405,2011-09-03,20,20,23.1,4
72405,2011-09-02,18.9,18.9,23.8,NA
72405,2011-09-01,17.8,17.8,23.9,0.3
72405,2011-08-31,17.2,17.2,23,0
72405,2011-08-30,18.9,18.9,22.7,0
72405,2011-08-29,21.1,21.1,25,11
72405,2011-08-28,22.2,22.2,24.2,86
72405,2011-08-27,21.1,21.1,26.3,0.3
72405,2011-08-26,21.7,21.7,24.7,10.8
72405,2011-08-25,18.3,18.3,25,0
72405,2011-08-24,17.2,17.2,23,0
72405,2011-08-23,20,20,25.3,NA
72405,2011-08-22,24.4,24.4,26.6,7
72405,2011-08-21,20.6,20.6,25.8,0
72405,2011-08-20,20.6,20.6,24.7,38.8
72405,2011-08-19,23.3,23.3,26.4,1
72405,2011-08-18,21.7,21.7,27,0
72405,2011-08-17,22.2,22.2,26,0
72405,2011-08-16,20,20,24.6,0
72405,2011-08-15,20.6,20.6,24.6,34.8
72405,2011-08-14,23.3,23.3,25.3,10.3
72405,2011-08-13,21.1,21.1,26.4,0
72405,2011-08-12,22.2,22.2,26.8,0
72405,2011-08-11,23.9,23.9,29.2,0
72405,2011-08-10,25,25,29.8,0
72405,2011-08-09,24.4,24.4,29.3,0
72405,2011-08-08,25,25,27.7,17
72405,2011-08-07,23.3,23.3,27.1,1
72405,2011-08-06,22.2,22.2,26.6,0
72405,2011-08-05,23.3,23.3,26.2,0.3
72405,2011-08-04,24.4,24.4,26.8,7.3
72405,2011-08-03,23.3,23.3,30.5,0
72405,2011-08-02,23.9,23.9,29.6,0
72405,2011-08-01,26.7,26.7,30.8,0
72405,2011-07-31,27.2,27.2,31.4,0
72405,2011-07-30,26.7,26.7,33,0
72405,2011-07-29,25.6,25.6,30.1,0
72405,2011-07-28,25.6,25.6,29.6,0
72405,2011-07-27,24.4,24.4,29.8,0
72405,2011-07-26,25.6,25.6,27.5,5
72405,2011-07-25,28.9,28.9,32,0
72405,2011-07-24,28.9,28.9,33.3,0
72405,2011-07-23,28.3,28.3,33.9,NA
72405,2011-07-22,26.7,26.7,31.7,0
72405,2011-07-21,25,25,29.4,0
72405,2011-07-20,26.1,26.1,29.9,6
72405,2011-07-19,22.8,22.8,28.6,0
72405,2011-07-18,22.2,22.2,26.9,0
72405,2011-07-17,19.4,19.4,25.5,0
72405,2011-07-16,20.6,20.6,23.9,0
72405,2011-07-15,20,20,25,0
72405,2011-07-14,23.3,23.3,28.2,27
72405,2011-07-13,25,25,30.7,0
72405,2011-07-12,24.4,24.4,29.3,0
72405,2011-07-11,22.8,22.8,28.4,0
72405,2011-07-10,22.2,22.2,27.9,0
72405,2011-07-09,23.3,23.3,26,15
72405,2011-07-08,22.8,22.8,28.8,0
72405,2011-07-07,24.4,24.4,26.5,2
72405,2011-07-06,23.3,23.3,28.4,NA
72405,2011-07-05,22.2,22.2,27.3,NA
72405,2011-07-04,21.1,21.1,26.2,23
72405,2011-07-03,20,20,28.2,0
72405,2011-07-02,20.6,20.6,27.3,0
72405,2011-07-01,19.4,19.4,25.6,0
72405,2011-06-30,23.3,23.3,27.3,0
72405,2011-06-29,23.3,23.3,28.3,NA
72405,2011-06-28,21.1,21.1,24.9,NA
72405,2011-06-27,19.4,19.4,25.1,0.5
72405,2011-06-26,22.2,22.2,25.8,0
72405,2011-06-25,22.8,22.8,27.3,0
72405,2011-06-24,23.9,23.9,27.1,NA
72405,2011-06-23,22.8,22.8,27.9,NA
72405,2011-06-22,21.1,21.1,24.9,0.3
72405,2011-06-21,19.4,19.4,22.4,9
72405,2011-06-20,23.3,23.3,25.9,0.3
72405,2011-06-19,20.6,20.6,25.9,NA
72405,2011-06-18,17.8,17.8,23.3,5
72405,2011-06-17,18.9,18.9,22.3,21.3
72405,2011-06-16,15,15,22.6,0
72405,2011-06-15,17.8,17.8,21.2,NA
72405,2011-06-14,18.3,18.3,22.7,0
72405,2011-06-13,21.7,21.7,25.9,2
72405,2011-06-12,22.8,22.8,27,NA
72405,2011-06-11,23.3,23.3,28.5,0.3
72405,2011-06-10,25,25,31.2,0.8
72405,2011-06-09,22.2,22.2,29.8,0
72405,2011-06-08,20,20,26.5,0
72405,2011-06-07,18.9,18.9,24.9,0
72405,2011-06-06,21.1,21.1,22.9,NA
72405,2011-06-05,16.1,16.1,23,0
72405,2011-06-04,17.2,17.2,21.8,0.3
72405,2011-06-03,20,20,26.5,0
72405,2011-06-02,24.4,24.4,29.2,4
72405,2011-06-01,23.3,23.3,29.6,0
72405,2011-05-31,21.7,21.7,28.6,0
72405,2011-05-30,20.6,20.6,24.2,0
72405,2011-05-29,18.9,18.9,23.9,NA
72405,2011-05-28,19.4,19.4,24.6,2
72405,2011-05-27,20,20,26.5,0
72405,2011-05-26,18.3,18.3,24.2,0
72405,2011-05-25,19.4,19.4,23.7,0.8
72405,2011-05-24,17.8,17.8,22.9,0.5
72405,2011-05-23,15.6,15.6,21.1,NA
72405,2011-05-22,13.9,13.9,21.2,0
72405,2011-05-21,12.8,12.8,17.9,NA
72405,2011-05-20,13.9,13.9,17.3,3
72405,2011-05-19,16.1,16.1,18.4,5.3
72405,2011-05-18,17.2,17.2,18.7,0.3
72405,2011-05-17,16.1,16.1,19.7,5
72405,2011-05-16,16.7,16.7,19.3,NA
72405,2011-05-15,15,15,16.9,12
72405,2011-05-14,15,15,16.4,NA
72405,2011-05-13,12.2,12.2,17.8,0
72405,2011-05-12,13.9,13.9,18,0
72405,2011-05-11,11.1,11.1,17.8,0
72405,2011-05-10,11.7,11.7,17.6,0
72405,2011-05-09,12.2,12.2,17.1,NA
72405,2011-05-08,10.6,10.6,17.2,NA
72405,2011-05-07,7.8,7.8,14.8,NA
72405,2011-05-06,7.8,7.8,13.9,0
72405,2011-05-05,7.8,7.8,11.3,14
72405,2011-05-04,16.1,16.1,21.5,0.8
72405,2011-05-03,12.8,12.8,18.6,NA
72405,2011-05-02,10.6,10.6,13.9,0.3
72405,2011-05-01,10.6,10.6,14.4,0
72405,2011-04-30,12.2,12.2,15.9,0
72405,2011-04-29,15.6,15.6,21.2,0.8
72405,2011-04-28,18.9,18.9,21.7,0.3
72405,2011-04-27,17.8,17.8,22.7,NA
72405,2011-04-26,14.4,14.4,21.4,0
72405,2011-04-25,13.9,13.9,20.2,19
72405,2011-04-24,6.1,6.1,14.2,1
72405,2011-04-23,6.1,6.1,7.7,9
72405,2011-04-22,8.9,8.9,13.1,0.3
72405,2011-04-21,11.1,11.1,18.6,0
72405,2011-04-20,12.2,12.2,16.2,0.3
72405,2011-04-19,10.6,10.6,16.2,0
72405,2011-04-18,8.3,8.3,14,0
72405,2011-04-17,9.4,9.4,12.7,16
72405,2011-04-16,8.9,8.9,13.1,0
72405,2011-04-15,7.8,7.8,14.7,0
72405,2011-04-14,9.4,9.4,11.3,8
72405,2011-04-13,11.1,11.1,15.6,5
72405,2011-04-12,12.2,12.2,21,NA
72405,2011-04-11,8.9,8.9,12.3,0
72405,2011-04-10,5.6,5.6,8.3,0.3
72405,2011-04-09,6.1,6.1,7.6,8.5
72405,2011-04-08,7.2,7.2,12.7,0
72405,2011-04-07,2.2,2.2,10.7,0
72405,2011-04-06,3.9,3.9,11,11
72405,2011-04-05,9.4,9.4,19.7,NA
72405,2011-04-04,4.4,4.4,10,NA
72405,2011-04-03,2.2,2.2,6.8,1.1
72405,2011-04-02,2.8,2.8,6.2,0.8
72405,2011-04-01,2.8,2.8,4.5,2.3
72405,2011-03-31,3.3,3.3,6,4
72405,2011-03-30,1.1,1.1,6.1,0
72405,2011-03-29,-0.6,-0.6,3.7,0
72405,2011-03-28,-0.6,-0.6,3.1,0.5
72405,2011-03-27,0,0,4.4,0
72405,2011-03-26,0,0,4.1,0
72405,2011-03-25,1.1,1.1,4.8,1
72405,2011-03-24,6.1,6.1,8,11
72405,2011-03-23,8.3,8.3,12.7,0.3
72405,2011-03-22,6.1,6.1,12.6,4.8
72405,2011-03-21,3.3,3.3,7.6,NA
72405,2011-03-20,6.7,6.7,13.8,0
72405,2011-03-19,8.9,8.9,18.1,0
72405,2011-03-18,6.1,6.1,11.7,0
72405,2011-03-17,5,5,9.1,3
72405,2011-03-16,1.7,1.7,6.6,13
72405,2011-03-15,2.8,2.8,7.3,0
72405,2011-03-14,3.9,3.9,9.9,0
72405,2011-03-13,1.1,1.1,7.6,0
72405,2011-03-12,3.3,3.3,6.3,0.5
72405,2011-03-11,7.2,7.2,10.4,34
72405,2011-03-10,2.2,2.2,6,3
72405,2011-03-09,0,0,5.6,0
72405,2011-03-08,0.6,0.6,3.8,NA
72405,2011-03-07,0.6,0.6,8.8,36
72405,2011-03-06,5,5,10.3,NA
72405,2011-03-05,-1.1,-1.1,4.4,0
72405,2011-03-04,-2.8,-2.8,0.7,0
72405,2011-03-03,1.1,1.1,7.3,0
72405,2011-03-02,0.6,0.6,4.1,0
72405,2011-03-01,4.4,4.4,10.9,16
72405,2011-02-28,2.2,2.2,8.1,0.5
72405,2011-02-27,1.7,1.7,5.3,0
72405,2011-02-26,2.8,2.8,8.5,6.8
72405,2011-02-25,-0.6,-0.6,5.8,2
72405,2011-02-24,-3.9,-3.9,1.8,0
72405,2011-02-23,-2.8,-2.8,-0.5,1
72405,2011-02-22,-1.7,-1.7,5.5,4.6
72405,2011-02-21,0,0,5.1,NA
72405,2011-02-20,3.3,3.3,10.3,0
72405,2011-02-19,11.1,11.1,16.7,0
72405,2011-02-18,6.1,6.1,12.5,0
72405,2011-02-17,0,0,6.6,0
72405,2011-02-16,0.6,0.6,4,0
72405,2011-02-15,5.6,5.6,11.4,0
72405,2011-02-14,0,0,6.9,0
72405,2011-02-13,-5,-5,2.1,0
72405,2011-02-12,-5.6,-5.6,-0.2,0
72405,2011-02-11,-4.4,-4.4,-2,NA
72405,2011-02-10,-7.2,-7.2,-2.5,0.3
72405,2011-02-09,-4.4,-4.4,1.4,0.3
72405,2011-02-08,-1.1,-1.1,4.5,0
72405,2011-02-07,2.2,2.2,5.1,0
72405,2011-02-06,1.1,1.1,2.7,3.9
72405,2011-02-05,-2.2,-2.2,1.9,0.3
72405,2011-02-04,-1.7,-1.7,0.3,0
72405,2011-02-03,0.6,0.6,3.9,14
72405,2011-02-02,-1.7,-1.7,0.8,5
72405,2011-02-01,-1.7,-1.7,-0.5,NA
72405,2011-01-31,-2.8,-2.8,1.8,0
72405,2011-01-30,-2.2,-2.2,0.5,0
72405,2011-01-29,-1.1,-1.1,1.1,2.3
72405,2011-01-28,-0.6,-0.6,1.4,0
72405,2011-01-27,0.6,0.6,1.3,39
72405,2011-01-26,-2.2,-2.2,2,0
72405,2011-01-25,-8.3,-8.3,-3.9,0
72405,2011-01-24,-7.8,-7.8,-4.1,0
72405,2011-01-23,-8.3,-8.3,-6.3,0
72405,2011-01-22,-6.7,-6.7,-0.8,0.3
72405,2011-01-21,1.7,1.7,4,NA
72405,2011-01-20,1.1,1.1,5.7,0.3
72405,2011-01-19,-1.7,-1.7,0.9,3.3
72405,2011-01-18,-1.7,-1.7,-0.3,8
72405,2011-01-17,-0.6,-0.6,2.6,0
72405,2011-01-16,-2.2,-2.2,2.8,0
72405,2011-01-15,-5,-5,-1,0
72405,2011-01-14,-3.9,-3.9,-0.9,0
72405,2011-01-13,-2.8,-2.8,-0.3,0
72405,2011-01-12,-2.2,-2.2,-0.5,3.3
72405,2011-01-11,-3.9,-3.9,-1.6,0
72405,2011-01-10,-5,-5,-2.2,0
72405,2011-01-09,-4.4,-4.4,-1.1,0.5
72405,2011-01-08,-0.6,-0.6,0.7,NA
72405,2011-01-07,-2.2,-2.2,1.2,NA
72405,2011-01-06,-1.1,-1.1,2.1,0
72405,2011-01-05,-3.9,-3.9,0.7,0
72405,2011-01-04,-2.2,-2.2,0.6,0
72405,2011-01-03,1.1,1.1,8.7,1.3
72405,2011-01-02,1.1,1.1,8.5,0.3
72405,2011-01-01,0,0,3.9,NA
72405,2010-12-31,-2.2,-2.2,2.5,0
72405,2010-12-30,-1.1,-1.1,4.3,0
72405,2010-12-29,-2.2,-2.2,2.6,0
72405,2010-12-28,-2.8,-2.8,0.1,0
72405,2010-12-27,-2.2,-2.2,-1.1,0.3
72405,2010-12-26,0,0,0.9,NA
72405,2010-12-25,-0.6,-0.6,1.5,0
72405,2010-12-24,0,0,2.4,0
72405,2010-12-23,1.1,1.1,3,0
72405,2010-12-22,-1.7,-1.7,1.5,0
72405,2010-12-21,-3.9,-3.9,-0.1,0
72405,2010-12-20,-2.8,-2.8,0,0
72405,2010-12-19,-5,-5,-0.8,0
72405,2010-12-18,-5.6,-5.6,-0.8,0
72405,2010-12-17,-6.1,-6.1,-4.2,5
72405,2010-12-16,-6.1,-6.1,-3.2,0
72405,2010-12-15,-6.1,-6.1,-4.6,NA
72405,2010-12-14,-5.6,-5.6,-0.3,NA
72405,2010-12-13,3.3,3.3,5.6,20.5
72405,2010-12-12,-1.1,-1.1,2.9,2
72405,2010-12-11,-2.8,-2.8,1,NA
72405,2010-12-10,-3.3,-3.3,-0.5,0
72405,2010-12-09,-3.3,-3.3,-1,0
72405,2010-12-08,-2.8,-2.8,-0.7,0
72405,2010-12-07,-1.1,-1.1,0.7,0
72405,2010-12-06,0,0,2.1,0
72405,2010-12-05,-0.6,-0.6,2.4,0
72405,2010-12-04,0.6,0.6,3.2,0
72405,2010-12-03,0,0,3.4,0
72405,2010-12-02,2.2,2.2,9.8,20
72405,2010-12-01,8.9,8.9,13.4,0.8
72405,2010-11-30,0.6,0.6,6.4,0
72405,2010-11-29,0.6,0.6,4.9,0
72405,2010-11-28,0.6,0.6,4.7,0
72405,2010-11-27,3.9,3.9,10.9,0.3
72405,2010-11-26,6.1,6.1,9.3,0.8
72405,2010-11-25,5.6,5.6,8.1,0
72405,2010-11-24,11.1,11.1,15.1,NA
72405,2010-11-23,9.4,9.4,12,NA
72405,2010-11-22,5.6,5.6,10.2,0
72405,2010-11-21,4.4,4.4,10.3,0
72405,2010-11-20,3.3,3.3,8,0
72405,2010-11-19,5.6,5.6,9.9,0
72405,2010-11-18,7.8,7.8,13.3,3
72405,2010-11-17,10,10,13.1,11
72405,2010-11-16,8.9,8.9,10.9,4
72405,2010-11-15,4.4,4.4,10.5,0
72405,2010-11-14,2.8,2.8,10.4,0
72405,2010-11-13,2.2,2.2,9.8,0
72405,2010-11-12,5,5,10.6,0
72405,2010-11-11,7.8,7.8,12.6,0
72405,2010-11-10,6.7,6.7,12,0
72405,2010-11-09,5,5,11.4,0
72405,2010-11-08,2.2,2.2,7.1,0
72405,2010-11-07,3.9,3.9,7.5,0
72405,2010-11-06,6.1,6.1,9.9,NA
72405,2010-11-05,8.3,8.3,10.2,32.3
72405,2010-11-04,5,5,9.6,4
72405,2010-11-03,3.3,3.3,7,0
72405,2010-11-02,5,5,8.9,0
72405,2010-11-01,8.3,8.3,13,0
72405,2010-10-31,4.4,4.4,10.4,0
72405,2010-10-30,7.2,7.2,11.1,0
72405,2010-10-29,11.1,11.1,19.9,0
72405,2010-10-28,20,20,21.7,32
72405,2010-10-27,17.2,17.2,20.6,0.5
72405,2010-10-26,14.4,14.4,19.1,NA
72405,2010-10-25,12.8,12.8,16.7,0
72405,2010-10-24,5.6,5.6,13.6,0
72405,2010-10-23,7.2,7.2,11.8,0
72405,2010-10-22,8.9,8.9,14.3,0
72405,2010-10-21,10.6,10.6,13,0.5
72405,2010-10-20,11.7,11.7,13.7,NA
72405,2010-10-19,12.2,12.2,15.8,0.3
72405,2010-10-18,8.9,8.9,16.9,0
72405,2010-10-17,10,10,14.7,0
72405,2010-10-16,10,10,14,0
72405,2010-10-15,11.1,11.1,13.9,32.3
72405,2010-10-14,12.2,12.2,15.8,0
72405,2010-10-13,16.7,16.7,21,0
72405,2010-10-12,16.7,16.7,22.6,0
72405,2010-10-11,12.8,12.8,18.7,0
72405,2010-10-10,12.2,12.2,19.5,0
72405,2010-10-09,11.7,11.7,19,0
72405,2010-10-08,10.6,10.6,17.8,0
72405,2010-10-07,11.1,11.1,13.6,0.8
72405,2010-10-06,10,10,13.4,NA
72405,2010-10-05,10,10,11.9,9
72405,2010-10-04,11.7,11.7,14.7,12
72405,2010-10-03,11.1,11.1,16.5,0
72405,2010-10-02,14.4,14.4,18.8,0.8
72405,2010-10-01,18.3,18.3,22.4,116
72405,2010-09-30,16.1,16.1,18.2,10
72405,2010-09-29,17.2,17.2,23.8,NA
72405,2010-09-28,17.8,17.8,22.4,4.9
72405,2010-09-27,17.2,17.2,20.3,2.3
72405,2010-09-26,23.3,23.3,27.4,0
72405,2010-09-25,22.2,22.2,28.4,0
72405,2010-09-24,21.7,21.7,27.1,0
72405,2010-09-23,19.4,19.4,25.6,0
72405,2010-09-22,13.3,13.3,20.7,0
72405,2010-09-21,17.2,17.2,22.3,0
72405,2010-09-20,16.1,16.1,22.8,0
72405,2010-09-19,14.4,14.4,20.1,0
72405,2010-09-18,17.2,17.2,23,0
72405,2010-09-17,19.4,19.4,23.4,1.1
72405,2010-09-16,16.7,16.7,23.1,0
72405,2010-09-15,17.8,17.8,22.7,0
72405,2010-09-14,17.2,17.2,22.3,0
72405,2010-09-13,17.8,17.8,19.1,17
72405,2010-09-12,13.9,13.9,21.1,0
72405,2010-09-11,16.1,16.1,20.4,0
72405,2010-09-10,18.3,18.3,22,0
72405,2010-09-09,20.6,20.6,28.1,0
72405,2010-09-08,20.6,20.6,27.1,0
72405,2010-09-07,16.7,16.7,23.6,0
72405,2010-09-06,16.1,16.1,22.1,0
72405,2010-09-05,20,20,24.9,0
72405,2010-09-04,25,25,28.1,0
72405,2010-09-03,23.3,23.3,28.9,0
72405,2010-09-02,23.9,23.9,29.5,0
72405,2010-09-01,21.7,21.7,28.8,0
72405,2010-08-31,22.8,22.8,28.7,0
72405,2010-08-30,21.1,21.1,25.6,0
72405,2010-08-29,20,20,25.3,0
72405,2010-08-28,19.4,19.4,23.9,0
72405,2010-08-27,20,20,25,0
72405,2010-08-26,18.9,18.9,23.3,0
72405,2010-08-25,19.4,19.4,21.8,NA
72405,2010-08-24,21.7,21.7,25.7,NA
72405,2010-08-23,24.4,24.4,27,4
72405,2010-08-22,23.3,23.3,27.7,NA
72405,2010-08-21,21.7,21.7,27.7,0
72405,2010-08-20,22.2,22.2,26,0
72405,2010-08-19,20.6,20.6,22.9,12.8
72405,2010-08-18,23.9,23.9,28.7,0
72405,2010-08-17,23.3,23.3,28,0
72405,2010-08-16,23.3,23.3,24.6,4
72405,2010-08-15,20.6,20.6,24.7,0
72405,2010-08-14,22.2,22.2,24.2,5
72405,2010-08-13,22.8,22.8,27.3,22.3
72405,2010-08-12,26.7,26.7,31.3,0
72405,2010-08-11,24.4,24.4,30.8,0
72405,2010-08-10,23.9,23.9,28.8,0
72405,2010-08-09,21.1,21.1,26.9,0
72405,2010-08-08,20,20,25.9,0
72405,2010-08-07,22.2,22.2,27.3,0
72405,2010-08-06,23.3,23.3,26.7,12
72405,2010-08-05,25,25,28.6,2
72405,2010-08-04,23.3,23.3,26.7,0
72405,2010-08-03,21.7,21.7,24.5,NA
72405,2010-08-02,20,20,22.9,1
72405,2010-08-01,21.7,21.7,25.8,NA
72405,2010-07-31,21.1,21.1,25.4,0
72405,2010-07-30,24.4,24.4,28,18
72405,2010-07-29,23.9,23.9,29,0
72405,2010-07-28,22.2,22.2,26.9,0
72405,2010-07-27,23.9,23.9,27.2,0
72405,2010-07-26,23.9,23.9,29.8,16
72405,2010-07-25,27.2,27.2,33.1,0
72405,2010-07-24,25,25,31.4,0
72405,2010-07-23,26.1,26.1,30.5,0
72405,2010-07-22,23.9,23.9,28.6,NA
72405,2010-07-21,23.9,23.9,28.5,NA
72405,2010-07-20,25,25,28.6,0.8
72405,2010-07-19,23.9,23.9,30.2,NA
72405,2010-07-18,24.4,24.4,29.5,0
72405,2010-07-17,24.4,24.4,30.6,0.3
72405,2010-07-16,23.3,23.3,28.7,0
72405,2010-07-15,22.8,22.8,26.1,0.5
72405,2010-07-14,22.8,22.8,25.8,55.1
72405,2010-07-13,22.8,22.8,25.4,11
72405,2010-07-12,22.8,22.8,27.9,0
72405,2010-07-11,23.3,23.3,24.4,29
72405,2010-07-10,24.4,24.4,28.8,0.5
72405,2010-07-09,26.1,26.1,30.1,0
72405,2010-07-08,26.7,26.7,33.2,0
72405,2010-07-07,25,25,32.8,0
72405,2010-07-06,22.8,22.8,30.3,0
72405,2010-07-05,19.4,19.4,27.4,0
72405,2010-07-04,17.2,17.2,24.6,0
72405,2010-07-03,17.2,17.2,22.9,0
72405,2010-07-02,18.3,18.3,22.7,0
72405,2010-07-01,19.4,19.4,23,0
72405,2010-06-30,22.8,22.8,29,0
72405,2010-06-29,22.8,22.8,30.1,20
72405,2010-06-28,23.9,23.9,30.9,0
72405,2010-06-27,22.8,22.8,29,0
72405,2010-06-26,24.4,24.4,28.6,0
72405,2010-06-25,25.6,25.6,31.5,NA
72405,2010-06-24,23.3,23.3,30.4,0
72405,2010-06-23,22.8,22.8,29.2,6
72405,2010-06-22,24.4,24.4,29.1,0
72405,2010-06-21,24.4,24.4,29.5,0
72405,2010-06-20,21.1,21.1,27.3,0
72405,2010-06-19,18.3,18.3,24.3,0
72405,2010-06-18,21.7,21.7,25.9,0
72405,2010-06-17,21.7,21.7,24.7,0.5
72405,2010-06-16,22.2,22.2,24.5,0.3
72405,2010-06-15,23.3,23.3,27.4,7
72405,2010-06-14,22.8,22.8,28.6,0
72405,2010-06-13,20.6,20.6,26.2,NA
72405,2010-06-12,19.4,19.4,24.7,0
72405,2010-06-11,19.4,19.4,26.5,1
72405,2010-06-10,18.9,18.9,21.5,2
72405,2010-06-09,15.6,15.6,21.2,0
72405,2010-06-08,17.2,17.2,21.6,0
72405,2010-06-07,20,20,26.4,0.8
72405,2010-06-06,22.8,22.8,27.9,0
72405,2010-06-05,21.1,21.1,26.7,0
72405,2010-06-04,21.7,21.7,25.4,8
72405,2010-06-03,21.7,21.7,27,0
72405,2010-06-02,22.8,22.8,25.2,2
72405,2010-06-01,21.7,21.7,27.1,0
72405,2010-05-31,20,20,26.1,0
72405,2010-05-30,18.9,18.9,22.3,0
72405,2010-05-29,18.9,18.9,21.7,8
72405,2010-05-28,20.6,20.6,26.9,7
72405,2010-05-27,17.2,17.2,25.3,0
72405,2010-05-26,18.3,18.3,22.2,NA
72405,2010-05-25,19.4,19.4,21.4,NA
72405,2010-05-24,19.4,19.4,21,16.3
72405,2010-05-23,17.8,17.8,21.4,1.3
72405,2010-05-22,14.4,14.4,22.6,0
72405,2010-05-21,12.2,12.2,20.6,0
72405,2010-05-20,10.6,10.6,15.3,0
72405,2010-05-19,11.1,11.1,12.6,3.3
72405,2010-05-18,11.7,11.7,14.5,11.8
72405,2010-05-17,16.1,16.1,19.5,0
72405,2010-05-16,17.2,17.2,22.1,0
72405,2010-05-15,15,15,21.6,3.8
72405,2010-05-14,11.1,11.1,14,0
72405,2010-05-13,10,10,18.5,NA
72405,2010-05-12,7.8,7.8,11.6,3
72405,2010-05-11,6.1,6.1,12.9,0
72405,2010-05-10,8.9,8.9,12.7,0
72405,2010-05-09,12.2,12.2,20.5,NA
72405,2010-05-08,15,15,20.1,0
72405,2010-05-07,17.8,17.8,23.7,0
72405,2010-05-06,15,15,22.8,0
72405,2010-05-05,17.2,17.2,24.2,0
72405,2010-05-04,21.1,21.1,24.3,5.6
72405,2010-05-03,21.7,21.7,26,NA
72405,2010-05-02,16.1,16.1,23.2,0
72405,2010-05-01,9.4,9.4,18.5,0
72405,2010-04-30,6.7,6.7,14.7,0
72405,2010-04-29,6.1,6.1,10.7,0
72405,2010-04-28,7.8,7.8,14,NA
72405,2010-04-27,12.2,12.2,13.8,8.5
72405,2010-04-26,11.7,11.7,16.2,2
72405,2010-04-25,11.7,11.7,13.9,2.3
72405,2010-04-24,11.7,11.7,17,0
72405,2010-04-23,10,10,16.6,0
72405,2010-04-22,11.7,11.7,13.1,6
72405,2010-04-21,8.3,8.3,14.6,0
72405,2010-04-20,7.8,7.8,13.1,0
72405,2010-04-19,5,5,9.4,0
72405,2010-04-18,7.2,7.2,14.3,NA
72405,2010-04-17,13.9,13.9,22.4,NA
72405,2010-04-16,6.7,6.7,15.5,0
72405,2010-04-15,7.2,7.2,11.7,0
72405,2010-04-14,7.8,7.8,10.7,3.3
72405,2010-04-13,12.2,12.2,17.5,0
72405,2010-04-12,7.8,7.8,17.1,0
72405,2010-04-11,6.1,6.1,12.2,0
72405,2010-04-10,7.2,7.2,11.5,0.3
72405,2010-04-09,13.3,13.3,22.6,17
72405,2010-04-08,17.2,17.2,25.6,0
72405,2010-04-07,16.7,16.7,24.1,0
72405,2010-04-06,12.8,12.8,20.2,0
72405,2010-04-05,12.2,12.2,18.7,0
72405,2010-04-04,9.4,9.4,15.4,0
72405,2010-04-03,11.7,11.7,16.8,0
72405,2010-04-02,7.8,7.8,15.8,0
